ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_8	AAAB01008963.1	686364	686471	107	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_AAAB01008963.1_686471_686364(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG5682724.1_hypothetical protein PVAND_012057 [Polypedilum vanderplanki]:12-46	7.6e-11	6	ABG81495.1_ubiquitin [Mayetiola destructor]:13-47	7.6e-11	1	yes	NA	NA	NA	NA
NIRVS_9	AAAB01008964.1	8408936	8409172	236	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_AAAB01008964.1_8409047_8409172(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	2.3e-31	1	XP_052897899.1_ubiquitin-40S ribosomal protein S27a isoform X1 [Anopheles moucheti]:54-127	2.3e-31	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCK01000282.1	161380	161514	134	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_APCK01000282.1_161508_161425(-)	2	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035775037.1_NEDD8 [Anopheles albimanus]:51-81	4.4e-08	1	XP_035775037.1_NEDD8 [Anopheles albimanus]:51-81	4.4e-08	1	yes	NA	NA	NA	NA
NIRVS_10	APCK01000540.1	326911	327147	236	AAD44044.1_acc|GENBANK|AAD44044.1|GENBANK|AF104027|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCK01000540.1_326941_327147(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	TDG45788.1_hypothetical protein AWZ03_007743 [Drosophila navojoa]:20-96	1e-31	1	AAH08955.2_UBC protein, partial [Homo sapiens]:10-83	4.3e-30	8	yes	NA	NA	NA	NA
NIRVS_11	APCK01001148.1	176861	177121	260	AAM77034.1_acc|GENBANK|AAM77034.1|GENBANK|AY117145|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCK01001148.1_176861_177121(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	XP_035773263.1_gamma-aminobutyric acid receptor-associated protein [Anopheles albimanus]:32-117	1.6e-41	3	yes	NA	NA	NA	NA
NIRVS_12	APCK01001626.1	288487	288720	233	AAG13367.1_acc|GENBANK|AAG13367.1|GENBANK|AF268174|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCK01001626.1_288490_288720(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_020008587.1_ubiquitin-60S ribosomal protein L40 isoform X1 [Castor canadensis]:10-86	2.4e-33	25	XP_020008587.1_ubiquitin-60S ribosomal protein L40 isoform X1 [Castor canadensis]:10-86	2.4e-33	18	yes	NA	NA	NA	NA
NIRVS_13	APCK01001718.1	272741	273904	1163	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_APCK01001718.1_272741_273904(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049543190.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles darlingi] >ETN60552.1 ATP-dependent RNA helicase [Anopheles darlingi]:111-497	4.6e-218	2	XP_049543190.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles darlingi] >ETN60552.1 ATP-dependent RNA helicase [Anopheles darlingi]:111-497	4.6e-218	2	yes	NA	NA	NA	NA
NIRVS_14	APCK01001737.1	70716	71135	419	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_APCK01001737.1_70716_71135(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035783705.1_ADP-ribose glycohydrolase OARD1-like [Anopheles albimanus]:11-149	6.6e-74	1	XP_035783705.1_ADP-ribose glycohydrolase OARD1-like [Anopheles albimanus]:11-149	6.6e-74	1	yes	NA	NA	NA	NA
NIRVS_15	APCK01001951.1	54631	55665	1034	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_APCK01001951.1_55665_54631(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035789197.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like [Anopheles albimanus]:471-814	3e-192	2	XP_035789197.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like [Anopheles albimanus]:471-814	3e-192	2	yes	NA	NA	NA	NA
NIRVS_16	APCK01002862.1	10216	10470	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCK01002862.1_10216_10470(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035781331.1_small ubiquitin-related modifier 3-like [Anopheles albimanus] >XP_049531909.1 small ubiquitin-related modifier 3 [Anopheles darlingi] >ETN64814.1 hypothetical protein AND_003436 [Anopheles darlingi]:2-85	9.3e-39	1	XP_050087135.1_small ubiquitin-related modifier 3 [Anopheles aquasalis]:2-85	2.7e-38	1	yes	NA	NA	NA	NA
NIRVS_2	APCK01000282.1	161589	161720	131	BAD04937.1_acc|GENBANK|BAD04937.1|GENBANK|AB111966|poryprotein_[Bovine_viral_diarrhea_virus_190cp]_taxid=233888_APCK01000282.1_161720_161589(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_001974329.1_NEDD8 [Drosophila erecta] >XP_002090629.1 NEDD8 [Drosophila yakuba] >XP_043641526.1 NEDD8 [Drosophila teissieri] >EDV54729.1 uncharacterized protein Dere_GG21672 [Drosophila erecta] >EDW90341.1 uncharacterized protein Dyak_GE12693 [Drosophila yakuba]:7-49	3.4e-13	25	XP_061398227.1_NEDD8 [Musca vetustissima]:7-49	3.4e-13	16	yes	NA	NA	NA	NA
NIRVS_3	APCK01000286.1	828	1094	266	AAF73908.1_acc|GENBANK|AAF73908.1|GENBANK|AF227253|polyprotein_[Bovine_viral_diarrhea_virus-1_strain_CP821]_taxid=120950_APCK01000286.1_1067_828(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAJ7400759.1_Polyubiquitin-B [Pitangus sulphuratus]:7-94	5.5e-34	1	KAJ7400759.1_Polyubiquitin-B [Pitangus sulphuratus]:7-94	5.5e-34	1	yes	NA	NA	NA	NA
NIRVS_4	APCK01000411.1	12710	13072	362	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCK01000411.1_13024_12716(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035777903.1_polyubiquitin-B-like [Anopheles albimanus] >XP_050099970.1 polyubiquitin-B-like [Anopheles aquasalis]:186-305	5.7e-58	2	XP_035777903.1_polyubiquitin-B-like [Anopheles albimanus] >XP_050099970.1 polyubiquitin-B-like [Anopheles aquasalis]:186-305	5.7e-58	2	yes	NA	NA	NA	NA
NIRVS_5	APCK01000412.1	90	350	260	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCK01000412.1_218_90(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	ETN61806.1_ubiquitin [Anopheles darlingi]:1-77	1e-32	3	ETN61806.1_ubiquitin [Anopheles darlingi]:1-77	1e-32	3	yes	NA	NA	NA	NA
NIRVS_6	APCK01000412.1	1938	2663	725	QFX66041.1_acc|GENBANK|QFX66041.1|NEIGHBOR|MK775204|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCK01000412.1_1977_2231(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035777895.1_polyubiquitin-C isoform X2 [Anopheles albimanus]:1-229	1.5e-118	1	XP_035777895.1_polyubiquitin-C isoform X2 [Anopheles albimanus]:1-229	1.5e-118	1	yes	NA	NA	NA	NA
NIRVS_7	APCK01000412.1	3924	4283	359	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCK01000412.1_4053_4283(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_054873423.1_polyubiquitin-B [Amphiprion ocellaris]:466-551	3e-35	1	XP_054873423.1_polyubiquitin-B [Amphiprion ocellaris]:466-551	3e-35	1	yes	NA	NA	NA	NA
NIRVS_8	APCK01000499.1	291272	291577	305	AHM88397.1_acc|GENBANK|AHM88397.1|NEIGHBOR|KJ463423|polyprotein_[Border_disease_virus]_taxid=358764_APCK01000499.1_291577_291299(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_038115999.1_uncharacterized protein LOC6032709 [Culex quinquefasciatus]:755-834	2.8e-34	2	XP_055551799.1_dnaJ homolog dnj-5 [Wyeomyia smithii]:768-847	5.4e-33	1	yes	NA	NA	NA	NA
NIRVS_9	APCK01000538.1	1778	2380	602	NP_620053.1_acc|REFSEQ|NP_620053.1|REFSEQ|NC_003678|polyprotein_[Pestivirus_giraffe-1_H138]_taxid=119222_APCK01000538.1_1778_2380(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_049548304.1_ATP-dependent DNA/RNA helicase DHX36-like [Anopheles darlingi]:153-352	1e-91	1	XP_049548304.1_ATP-dependent DNA/RNA helicase DHX36-like [Anopheles darlingi]:153-352	1e-91	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	APCG01000005.1	338409	338708	299	AAD44046.1_acc|GENBANK|AAD44046.1|GENBANK|AF104029|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCG01000005.1_338457_338708(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:1-98	2.1e-45	1	XP_035916048.1_ubiquitin-40S ribosomal protein S27a [Anopheles stephensi]:1-98	2.1e-45	1	yes	NA	NA	NA	NA
NIRVS_10	APCG01004040.1	92334	92735	401	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01004040.1_92735_92544(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:250-382	2e-64	1	XP_035897157.1_polyubiquitin-like [Anopheles stephensi]:250-382	2e-64	1	yes	NA	NA	NA	NA
NIRVS_11	APCG01004041.1	6	383	377	AAK69181.1_acc|GENBANK|AAK69181.1|GENBANK|AF321456|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01004041.1_311_60(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_050072233.1_polyubiquitin-B-like [Anopheles maculipalpis]:1-102	1.5e-45	9	XP_050072233.1_polyubiquitin-B-like [Anopheles maculipalpis]:1-102	1.5e-45	7	yes	NA	NA	NA	NA
NIRVS_12	APCG01004041.1	1931	2620	689	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01004041.1_2393_2617(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:2-230	5.5e-118	1	XP_035897158.1_polyubiquitin-B-like [Anopheles stephensi] >XP_035897159.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897160.1 polyubiquitin-B-like [Anopheles stephensi] >XP_035897162.1 polyubiquitin-B-like [Anopheles stephensi]:2-230	5.5e-118	1	yes	NA	NA	NA	NA
NIRVS_13	APCG01004041.1	4321	4800	479	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCG01004041.1_4333_4587(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_038232223.1_polyubiquitin-C isoform X1 [Dermochelys coriacea]:55-210	2.3e-78	1	XP_038232223.1_polyubiquitin-C isoform X1 [Dermochelys coriacea]:55-210	2.3e-78	1	yes	NA	NA	NA	NA
NIRVS_14	APCG01004108.1	246004	246270	266	AAM77033.1_acc|GENBANK|AAM77033.1|GENBANK|AY117144|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01004108.1_246270_246004(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KFB52737.1_hypothetical protein ZHAS_00020999 [Anopheles sinensis]:28-115	1.8e-40	13	XP_053681181.1_gamma-aminobutyric acid receptor-associated protein [Anopheles nili]:28-115	1.8e-40	11	yes	NA	NA	NA	NA
NIRVS_15	APCG01004674.1	33821	34168	347	AZQ00651.1_acc|GENBANK|AZQ00651.1|GENBANK|MH231127|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCG01004674.1_34168_33821(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_058812424.1_uncharacterized protein LOC131676979 [Topomyia yanbarensis] >XP_058812425.1 uncharacterized protein LOC131676979 [Topomyia yanbarensis]:775-863	1.2e-36	1	XP_055551799.1_dnaJ homolog dnj-5 [Wyeomyia smithii]:761-849	2.6e-36	1	yes	NA	NA	NA	NA
NIRVS_2	APCG01000139.1	432651	432905	254	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01000139.1_432905_432651(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-84	7.1e-39	2	XP_035896339.1_small ubiquitin-related modifier 2-like [Anopheles stephensi] >XP_050071660.1 small ubiquitin-related modifier 2-like [Anopheles maculipalpis]:1-84	7.1e-39	1	yes	NA	NA	NA	NA
NIRVS_3	APCG01000979.1	27393	27809	416	QNM37798.1_acc|GENBANK|QNM37798.1|GENBANK|MN714664|hypothetical_protein_[Frankliniella_occidentalis_flavi-like_virus_1]_taxid=2767259_APCG01000979.1_27393_27809(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:50-187	3.6e-72	1	XP_035895593.1_ADP-ribose glycohydrolase OARD1-like [Anopheles stephensi]:50-187	3.6e-72	1	yes	NA	NA	NA	NA
NIRVS_4	APCG01002054.1	69556	70545	989	AID49629.1_acc|GENBANK|AID49629.1|NEIGHBOR|KJ627180|polyprotein_[Bovine_viral_diarrhea_virus_3]_taxid=381707_APCG01002054.1_70545_69556(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:109-437	1.8e-183	1	XP_035894395.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles stephensi]:109-437	1.8e-183	1	yes	NA	NA	NA	NA
NIRVS_5	APCG01003215.1	178396	179367	971	QWJ88498.1_acc|GENBANK|QWJ88498.1|GENBANK|MZ027894|polyprotein_[Linda_virus]_taxid=2014960_APCG01003215.1_179367_178396(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:495-817	1.3e-181	1	XP_035910961.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles stephensi]:495-817	1.3e-181	1	yes	NA	NA	NA	NA
NIRVS_6	APCG01003248.1	76857	76994	137	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01003248.1_76857_76994(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_035904197.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles stephensi]:11-55	4.5e-16	2	XP_035904197.1_small ubiquitin-related modifier 3-like isoform X1 [Anopheles stephensi]:11-55	4.5e-16	2	yes	NA	NA	NA	NA
NIRVS_7	APCG01003248.1	77053	77226	173	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_APCG01003248.1_77053_77226(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAH2267904.1_jg8276, partial [Pararge aegeria aegeria]:15-65	2.8e-15	1	CAH2267904.1_jg8276, partial [Pararge aegeria aegeria]:15-65	2.8e-15	1	yes	NA	NA	NA	NA
NIRVS_8	APCG01004035.1	19391	19630	239	AAD44040.1_acc|GENBANK|AAD44040.1|GENBANK|AF104023|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCG01004035.1_19627_19400(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	CAF3709546.1_unnamed protein product [Rotaria sp. Silwood1] >CAF4998954.1 unnamed protein product [Rotaria sp. Silwood1]:229-306	8.5e-34	2	XP_023016885.1_polyubiquitin-B [Leptinotarsa decemlineata] >XP_023016886.1 polyubiquitin-B [Leptinotarsa decemlineata]:229-306	1.1e-33	1	yes	NA	NA	NA	NA
NIRVS_9	APCG01004037.1	31626	32024	398	AAD44043.1_acc|GENBANK|AAD44043.1|GENBANK|AF104026|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_APCG01004037.1_31931_31626(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:6-112	2.2e-26	1	XP_037772027.1_NEDD8 isoform X1 [Chelonia mydas]:6-112	2.2e-26	1	yes	NA	NA	NA	NA
ID	Scaffold	Start	End	Len	q_seq_id	Num_total_hit	Num_viral_hit	Fraction_viral_hit	Bestviral_Protein	Virus_name	BestviralEval	Num_subj_same_bestViralEval	Bestviral_frame	Bestviral_percid	Bestviral_qcov	Bestviral_start	Bestviral_end	Bestviral_slen	Bestviral_taxid	Bestviral_accession	BestSubj	BestEval	Num_subj_same_bestEval	Sel_BestSubj	Sel_BestEval	Sel_Num_subj_same_bestEval	NIRVSmerged	Viral Order	Viral Family	Viral Order taxid	Viral Family taxid
NIRVS_1	ATLZ01001475.1	171	584	413	YP_009109558.1_acc|REFSEQ|YP_009109558.1|REFSEQ|NC_025673|polyprotein_[Norway_rat_hepacivirus_2]_taxid=1562039_ATLZ01001475.1_171_584(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053672367.1_ATP-dependent RNA helicase DHX33 [Anopheles nili]:56-192	3.1e-68	1	XP_053672367.1_ATP-dependent RNA helicase DHX33 [Anopheles nili]:56-192	3.1e-68	1	yes	NA	NA	NA	NA
NIRVS_10	ATLZ01020890.1	1139	1261	122	CAJ78440.1_acc|GENBANK|CAJ78440.1|GENBANK|AM231627|polyprotein_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLZ01020890.1_1216_1139(-)	0	0	0	NA	NA	-1	0	.	.	.	.	.	.	.	.	NA	-1	0	NA	-1	0	yes	NA	NA	NA	NA
NIRVS_11	ATLZ01020890.1	1427	1690	263	AAD44042.1_acc|GENBANK|AAD44042.1|GENBANK|AF104025|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01020890.1_1645_1427(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	KAG5850876.1_hypothetical protein ANANG_G00087040 [Anguilla anguilla]:10-95	3e-32	1	XP_014708690.1_polyubiquitin-B isoform X1 [Equus asinus]:2-79	1.9e-31	1	yes	NA	NA	NA	NA
NIRVS_12	ATLZ01023499.1	5054	5344	290	AAB92355.1_acc|GENBANK|AAB92355.1|GENBANK|U89438|nonstructural_protein_P125-2_[Bovine_viral_diarrhea_virus_1]_taxid=11099_ATLZ01023499.1_5344_5054(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053679871.1_small ubiquitin-related modifier 3-like [Anopheles nili]:1-90	5.4e-43	1	XP_053679871.1_small ubiquitin-related modifier 3-like [Anopheles nili]:1-90	5.4e-43	1	yes	NA	NA	NA	NA
NIRVS_13	ATLZ01026977.1	28	366	338	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01026977.1_213_28(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053675362.1_E3 ubiquitin-protein ligase parkin [Anopheles nili]:1-85	1.2e-36	1	XP_053675362.1_E3 ubiquitin-protein ligase parkin [Anopheles nili]:1-85	1.2e-36	1	yes	NA	NA	NA	NA
NIRVS_14	ATLZ01029285.1	1	1002	1001	ATP66855.1_acc|GENBANK|ATP66855.1|GENBANK|KY370100|polyprotein_[Rodent_pestivirus]_taxid=2050021_ATLZ01029285.1_31_963(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053675394.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles nili]:483-815	3.1e-186	1	XP_053675394.1_pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Anopheles nili]:483-815	3.1e-186	1	yes	NA	NA	NA	NA
NIRVS_15	ATLZ01034240.1	296	1297	1001	AFE56233.1_acc|GENBANK|AFE56233.1|NEIGHBOR|JQ268754|polyprotein_[Classical_swine_fever_virus]_taxid=11096_ATLZ01034240.1_308_1297(+)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_053670184.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles nili]:104-436	1.2e-185	1	XP_053670184.1_putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Anopheles nili]:104-436	1.2e-185	1	yes	NA	NA	NA	NA
NIRVS_16	ATLZ01041025.1	1	165	164	AAD44037.1_acc|GENBANK|AAD44037.1|GENBANK|AF104020|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01041025.1_165_1(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_029030330.1_polyubiquitin-B [Betta splendens]:38-89	3.8e-17	1	XP_029030330.1_polyubiquitin-B [Betta splendens]:38-89	3.8e-17	1	yes	NA	NA	NA	NA
NIRVS_17	ATLZ01041025.1	1508	2164	656	AAD44041.1_acc|GENBANK|AAD44041.1|GENBANK|AF104024|polyprotein_[Bovine_viral_diarrhea_virus_2]_taxid=54315_ATLZ01041025.1_1858_1508(-)	25	0	0.0	NA	NA	-1	0	.	.	.	.	.	.	.	.	XP_052868885.1_polyubiquitin-like [Anopheles cruzii]:162-379	4.8e-111	1	XP_052868885.1_polyubiquitin-like [Anopheles cruzii]:162-379	4.8e-111	1	yes	NA	NA	NA	NA
