eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ABXC01_EVE1920	low	27	maybe-viral (12), retro (3), viral (3), non-viral (2)	uncharacterized protein (11), VDB (3), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1), transposase (1)	ABXC01001219.1_425116-425601:-	2.5200000000000002e-64	67.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1921	low	27	maybe-viral (9), non-viral (6), viral (4), retro (2)	uncharacterized protein (8), annotated protein of Eukaryota (6), VDB (4), polyprotein protein (1), retro (1), transposase (1)	ABXC01001219.1_537777-538154:-	7.18e-77	94.4	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1922	low	27	maybe-viral (8), non-viral (6), viral (4), retro (3)	uncharacterized protein (6), annotated protein of Eukaryota (5), VDB (4), polyprotein protein (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1), transposase (1)	ABXC01001220.1_174088-174618:-	1.7599999999999998e-88	82.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1923	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01001220.1_4511-4996:-	6.28e-75	74.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1924	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001222.1_283905-284381:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1925	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01001222.1_341099-341584:-	2.2e-75	75.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1926	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01001222.1_394020-394505:-	3.3300000000000002e-77	77.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1927	low	27	maybe-viral (8), non-viral (5), retro (4), viral (4)	uncharacterized protein (8), annotated protein of Eukaryota (5), retro (4), VDB (4)	ABXC01001228.1_522343-522825:+	1.0800000000000001e-91	96.5	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1928	low	27	maybe-viral (12), retro (4), viral (3), non-viral (1)	uncharacterized protein (11), retro (3), VDB (3), annotated protein of Eukaryota (1), polyprotein protein (1), transposase (1)	ABXC01001233.1_25138-25602:-	6.74e-75	83.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1929	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01001243.1_272818-273303:-	2.04e-78	77.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1930	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001244.1_73214-73690:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1931	low	27	maybe-viral (13), retro (3), viral (3), non-viral (2)	uncharacterized protein (11), VDB (3), annotated protein of Eukaryota (2), polyprotein protein (2), retro (2), transposase (1)	ABXC01001255.1_541291-541776:+	3.12e-75	75.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1932	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001833.1_8195-8671:-	2.34e-93	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1933	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001883.1_291023-291499:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1934	low	27	maybe-viral (7), retro (6), viral (4), non-viral (3)	retro (6), uncharacterized protein (6), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (1)	ABXC01001897.1_173195-173671:-	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1935	low	27	maybe-viral (8), retro (6), viral (4), non-viral (3)	uncharacterized protein (7), retro (6), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (1)	ABXC01001903.1_249325-249806:+	2.13e-81	88.8	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1936	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001914.1_202374-202850:+	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1937	low	27	maybe-viral (12), retro (3), viral (3), non-viral (2)	uncharacterized protein (11), VDB (3), annotated protein of Eukaryota (2), retro (2), polyprotein protein (1), transposase (1)	ABXC01001917.1_673141-673511:+	5e-67	85.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1938	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01001917.1_708360-708728:-	2e-62	75.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1939	low	27	maybe-viral (8), non-viral (5), retro (4), viral (4)	uncharacterized protein (8), annotated protein of Eukaryota (5), retro (4), VDB (4)	ABXC01001918.1_4230-4706:-	4.63e-93	97.2	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1940	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001919.1_127538-128014:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1941	low	27	maybe-viral (8), non-viral (5), retro (4), viral (4)	uncharacterized protein (8), annotated protein of Eukaryota (5), retro (4), VDB (4)	ABXC01001924.1_70173-70649:+	4.63e-93	97.2	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1942	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001931.1_71479-71955:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1943	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001935.1_31732-32208:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1944	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01001939.1_57497-57982:+	3.84e-76	75.5	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1945	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001946.1_36119-36601:+	1.0800000000000001e-91	96.5	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1946	low	27	maybe-viral (10), non-viral (4), retro (4), viral (4)	uncharacterized protein (9), annotated protein of Eukaryota (4), retro (4), VDB (4), polyprotein protein (1)	ABXC01001951.1_289787-290269:+	9.92e-93	97.2	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1947	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01001952.1_257493-257978:+	3.84e-76	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1948	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01001952.1_375919-376404:+	2.54e-66	65.4	uncharacterized protein LOC120667892 n=1 Tax=Panicum virgatum  RepID=UPI0019D5A845	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1949	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01001965.1_173185-173661:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1950	low	27	maybe-viral (10), non-viral (5), viral (4), retro (3)	uncharacterized protein (9), annotated protein of Eukaryota (5), VDB (4), retro (3), polyprotein protein (1)	ABXC01001965.1_47223-47705:-	2.99e-91	97.2	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1951	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002012.1_89135-89620:-	6.7000000000000005e-77	77.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1952	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01002021.1_27208-27693:+	3.12e-75	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1953	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002032.1_236963-237448:+	4.1400000000000004e-73	74.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1954	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002036.1_149995-150480:-	7.72e-76	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1955	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002036.1_209037-209519:+	6.5e-94	97.2	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1956	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002040.1_52955-53431:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1957	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4), polyprotein protein (1)	ABXC01002047.1_10992-11479:+	2.5899999999999998e-89	95.1	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1958	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (6), retro (5), annotated protein of Eukaryota (4), VDB (4), polyprotein protein (1)	ABXC01002047.1_29048-29536:+	7.65e-93	96.5	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1959	low	27	maybe-viral (8), non-viral (5), retro (4), viral (4)	uncharacterized protein (8), annotated protein of Eukaryota (5), retro (4), VDB (4)	ABXC01002048.1_77666-78148:+	1.51e-91	96.5	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1960	low	27	maybe-viral (10), non-viral (5), viral (4), retro (3)	uncharacterized protein (9), annotated protein of Eukaryota (5), VDB (4), retro (2), polyprotein protein (1), transposase (1)	ABXC01002049.1_138054-138350:-	6.289999999999999e-54	82.8	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1961	low	27	maybe-viral (9), retro (5), viral (4), non-viral (3)	uncharacterized protein (8), retro (4), VDB (4), annotated protein of Eukaryota (3), polyprotein protein (1), transposase (1)	ABXC01002051.1_331992-332522:+	8.759999999999999e-89	79.7	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1962	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002053.1_175186-175662:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1963	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002053.1_310557-311033:-	1e-95	100	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1964	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002062.1_234023-234508:+	1.1e-75	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1965	low	27	maybe-viral (7), non-viral (6), viral (4), retro (3)	uncharacterized protein (7), annotated protein of Eukaryota (6), VDB (4), retro (3)	ABXC01002081.1_125572-126048:+	4.3200000000000005e-85	92.3	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1966	low	27	maybe-viral (7), non-viral (6), viral (4), retro (3)	uncharacterized protein (7), annotated protein of Eukaryota (6), VDB (4), retro (3)	ABXC01002083.1_313898-314425:-	5.03e-100	94.3	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1967	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (12), annotated protein of Eukaryota (3), VDB (3), retro (1), transposase (1)	ABXC01002109.1_389026-389511:-	5.81e-78	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1968	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002109.1_61127-61603:+	2.34e-93	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1969	low	27	maybe-viral (12), retro (3), viral (3), non-viral (2)	uncharacterized protein (11), retro (3), VDB (3), annotated protein of Eukaryota (2), polyprotein protein (1)	ABXC01002132.1_155232-155759:+	7.08e-100	94.3	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	putative retrotransposon protein [Phyllostachys edulis] acc=ADB85258.1 	NA	Streptophyta
ABXC01_EVE1970	low	27	maybe-viral (12), non-viral (4), viral (3), retro (1)	uncharacterized protein (12), annotated protein of Eukaryota (4), VDB (3), transposase (1)	ABXC01002135.1_59732-60145:+	4.26e-70	79	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1971	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002136.1_113283-113759:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1972	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002143.1_23393-23869:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1973	low	27	non-viral (7), retro (5), viral (5), maybe-viral (4)	annotated protein of Eukaryota (6), retro (5), VDB (5), uncharacterized protein (3), annotated protein of unclassified cellular organisms superkingdom (1), polyprotein protein (1)	ABXC01002259.1_109496-109984:+	5.7199999999999995e-95	90.8	uncharacterized protein LOC110431488 n=2 Tax=Sorghum bicolor  RepID=UPI000B423FB7	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1974	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (11), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (1), retro (1), transposase (1)	ABXC01002564.1_41620-42105:+	1.26e-74	76.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1975	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002573.1_157000-157476:-	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1976	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002584.1_124979-125455:-	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1977	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002591.1_166394-166870:-	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1978	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01002591.1_66464-66949:-	2.04e-78	78.3	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1979	low	27	maybe-viral (7), non-viral (6), viral (4), retro (3)	annotated protein of Eukaryota (6), uncharacterized protein (4), VDB (4), polyprotein protein (3), retro (2), transposase (1)	ABXC01002591.1_99104-99589:-	4.5399999999999995e-87	88.1	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1980	low	27	maybe-viral (8), retro (5), non-viral (4), viral (4)	uncharacterized protein (8), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002606.1_3093-3569:+	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1981	low	27	maybe-viral (12), non-viral (4), viral (3), retro (1)	uncharacterized protein (11), annotated protein of Eukaryota (4), VDB (3), polyprotein protein (1), transposase (1)	ABXC01002617.1_417931-418299:-	3.0499999999999997e-69	85.4	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1982	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01002618.1_89209-89694:+	1.55e-75	76.9	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1983	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002628.1_1269123-1269599:+	2.34e-93	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1984	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002628.1_258415-258891:+	4.63e-93	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1985	low	27	maybe-viral (12), non-viral (3), viral (3), retro (2)	uncharacterized protein (10), annotated protein of Eukaryota (3), VDB (3), polyprotein protein (2), retro (1), transposase (1)	ABXC01002628.1_38603-39088:+	8.24e-78	77.6	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Oryza australiensis] acc=ABC94893.1 	NA	Streptophyta
ABXC01_EVE1986	low	27	maybe-viral (9), non-viral (4), retro (4), viral (4)	uncharacterized protein (8), annotated protein of Eukaryota (4), VDB (4), retro (3), polyprotein protein (1), transposase (1)	ABXC01002628.1_772336-772668:-	1.71e-57	78.2	transposase family protein n=2 Tax=Gammaproteobacteria  RepID=UPI002FBDCC4B	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1987	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002640.1_201245-201721:+	1.5299999999999998e-94	98.6	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
ABXC01_EVE1988	low	27	maybe-viral (7), retro (5), non-viral (4), viral (4)	uncharacterized protein (7), retro (5), annotated protein of Eukaryota (4), VDB (4)	ABXC01002641.1_49447-49923:-	8.42e-94	97.9	uncharacterized protein LOC110431152 n=2 Tax=Panicoideae  RepID=UPI000B4249BD	polyprotein [Zea mays] acc=ABQ44355.1 	NA	Streptophyta
