eve_id	confidence	eve_score	suggests	because	locus	top_evalue	top_pident	top_desc	top_viral_desc	top_viral_lineage	max_count_phylum
ACYM01_EVE329	low	17	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01134845.1_1441-1793:+	9.179999999999999e-52	72.6	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE330	low	17	maybe-viral (17), non-viral (2), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (1)	ACYM01135173.1_5457-6017:+	6.629999999999999e-82	65.8	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE331	low	17	maybe-viral (17), retro (2), non-viral (1)	uncharacterized protein (15), polyprotein protein (2), reverse transcriptase (2), annotated protein of Eukaryota (1)	ACYM01136328.1_5354-5884:-	5.6e-86	69.3	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE332	low	17	maybe-viral (17), non-viral (2), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (1)	ACYM01136747.1_8911-9171:-	5.35e-34	67.4	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE333	low	17	maybe-viral (17), retro (2), non-viral (1)	uncharacterized protein (15), polyprotein protein (2), reverse transcriptase (2), annotated protein of Eukaryota (1)	ACYM01137029.1_6082-6611:+	3.04e-82	67.8	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE334	low	17	maybe-viral (17), non-viral (2), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (1)	ACYM01137748.1_5328-5690:+	4.7999999999999994e-48	66.9	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE335	low	17	maybe-viral (17), retro (2), non-viral (1)	uncharacterized protein (15), polyprotein protein (2), reverse transcriptase (2), annotated protein of Eukaryota (1)	ACYM01137888.1_357-887:-	5.6e-86	69.3	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE336	low	17	maybe-viral (17), retro (2), non-viral (1)	uncharacterized protein (15), polyprotein protein (2), reverse transcriptase (2), annotated protein of Eukaryota (1)	ACYM01140920.1_864-1394:-	1.12e-85	69.3	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE337	low	17	maybe-viral (17), retro (2), non-viral (1)	uncharacterized protein (15), polyprotein protein (2), reverse transcriptase (2), annotated protein of Eukaryota (1)	ACYM01142379.1_11941-12471:+	7.95e-83	67.6	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE338	low	17	maybe-viral (17), non-viral (2), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (1)	ACYM01143358.1_3599-3925:+	7.51e-50	69.4	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE339	low	17	maybe-viral (13), retro (4), non-viral (3), viral (1)	uncharacterized protein (13), annotated protein of Eukaryota (3), retro (3), reverse transcriptase (1), VDB (1)	ACYM01143984.1_4271-4723:+	8.92e-81	83.4	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	integrase [Populus trichocarpa] acc=ABG37656.1 	NA	Streptophyta
ACYM01_EVE340	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), reverse transcriptase (2), polyprotein protein (1)	ACYM01001939.1_7290-7547:+	2.77e-43	75.6	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE341	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ACYM01004669.1_659-1024:+	8.37e-53	72.3	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE342	low	16	maybe-viral (16), retro (4)	uncharacterized protein (16), retro (4)	ACYM01006678.1_2585-3046:-	5.06e-94	92.9	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE343	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (16), annotated protein of Eukaryota (2), retro (2)	ACYM01019542.1_679-1065:+	1.5599999999999999e-74	86.8	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE344	low	16	maybe-viral (16), retro (3), non-viral (1)	uncharacterized protein (16), retro (2), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01024310.1_2545-2946:+	2.63e-75	84.3	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE345	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (16), annotated protein of Eukaryota (2), retro (2)	ACYM01031578.1_54-410:+	1.16e-58	79	S ribonuclease n=8 Tax=Pentapetalae  RepID=A0A5N5FT77_9ROSA	NA	NA	Streptophyta
ACYM01_EVE346	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01037143.1_256-570:-	2.19e-46	76.7	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE347	low	16	maybe-viral (7), non-viral (7), retro (4), viral (2)	annotated protein of Eukaryota (7), uncharacterized protein (7), reverse transcriptase (3), VDB (2), retro (1)	ACYM01040114.1_1637-1825:+	9.76e-31	91.9	uncharacterized protein LOC103416741 n=4 Tax=Malus  RepID=UPI0010AB2BF7	polyprotein [Primula vulgaris] acc=ABD78322.1 	NA	Streptophyta
ACYM01_EVE348	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ACYM01052369.1_58009-58371:-	3.03e-53	70.2	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE349	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01058091.1_972-1286:+	2.19e-46	76.7	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE350	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (16), annotated protein of Eukaryota (2), retro (2)	ACYM01066817.1_349-762:+	1.64e-73	81.9	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE351	low	16	maybe-viral (16), retro (3), non-viral (1)	uncharacterized protein (16), retro (3), annotated protein of Eukaryota (1)	ACYM01066945.1_527-964:-	1.63e-91	96.6	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE352	low	16	maybe-viral (11), non-viral (5), retro (3), viral (1)	uncharacterized protein (10), annotated protein of Eukaryota (5), polyprotein protein (1), retro (1), reverse transcriptase (1), transposon (1), VDB (1)	ACYM01069430.1_4000-4233:+	3.8199999999999995e-30	75.6	RNA-directed DNA polymerase n=3 Tax=Amygdaloideae  RepID=A0A540KPW5_MALBA	unknown [Triticum aestivum] acc=ADX31265.1 	NA	Streptophyta
ACYM01_EVE353	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (15), annotated protein of Eukaryota (3), polyprotein protein (1), reverse transcriptase (1)	ACYM01071746.1_18626-18940:-	4.83e-49	76.9	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE354	low	16	maybe-viral (11), retro (7), non-viral (1), viral (1)	uncharacterized protein (11), retro (3), reverse transcriptase (3), annotated protein of Eukaryota (1), transposon (1), VDB (1)	ACYM01072254.1_1468-1704:-	7.38e-25	65.8	uncharacterized protein LOC126601434 n=1 Tax=Malus sylvestris  RepID=UPI0021AC4F2D	polyprotein [Ananas comosus] acc=ACB28472.1 	NA	Streptophyta
ACYM01_EVE355	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (16), annotated protein of Eukaryota (2), retro (2)	ACYM01072375.1_2036-2506:+	1.68e-82	77.7	RNA-directed DNA polymerase n=18 Tax=rosids  RepID=A0A6P5R7L0_PRUAV	NA	NA	Streptophyta
ACYM01_EVE356	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01076897.1_5026-5310:+	4.529999999999999e-37	66.7	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE357	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (12), polyprotein protein (4), annotated protein of Eukaryota (3), retro (1)	ACYM01087643.1_11016-11389:-	1.4799999999999998e-37	56.9	Uncharacterized protein n=1 Tax=Carya illinoinensis  RepID=A0A8T1QPY0_CARIL	NA	NA	Streptophyta
ACYM01_EVE358	low	16	maybe-viral (15), non-viral (4), retro (1)	uncharacterized protein (13), annotated protein of Eukaryota (4), polyprotein protein (2), reverse transcriptase (1)	ACYM01093122.1_7120-7440:+	1.58e-43	68.2	Uncharacterized protein n=2 Tax=Prunus dulcis  RepID=A0AAD4VJB3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE359	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01093155.1_43975-44301:-	5.34e-45	67	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE360	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (13), polyprotein protein (3), annotated protein of Eukaryota (2), reverse transcriptase (2)	ACYM01097435.1_19517-19837:+	8.609999999999999e-46	70.2	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE361	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (14), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (2)	ACYM01101528.1_15658-15972:+	1.8799999999999998e-48	76	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE362	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (14), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (2)	ACYM01107626.1_1338-1616:+	7.42e-43	72	Uncharacterized protein n=1 Tax=Prunus dulcis  RepID=A0AAD4WRY3_PRUDU	NA	NA	Streptophyta
ACYM01_EVE363	low	16	maybe-viral (16), retro (4)	uncharacterized protein (16), retro (4)	ACYM01109502.1_6159-6620:+	1.3e-94	93.5	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE364	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (13), polyprotein protein (3), annotated protein of Eukaryota (2), reverse transcriptase (2)	ACYM01115413.1_5044-5418:-	5.9e-49	65.6	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE365	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (14), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (2)	ACYM01117411.1_903-1388:+	4.7099999999999994e-66	70.2	uncharacterized protein LOC133710928 n=1 Tax=Rosa rugosa  RepID=UPI002B402A3C	NA	NA	Streptophyta
ACYM01_EVE366	low	16	maybe-viral (16), non-viral (2), retro (2)	uncharacterized protein (14), annotated protein of Eukaryota (2), polyprotein protein (2), reverse transcriptase (2)	ACYM01131529.1_5836-6345:+	7.56e-68	61.8	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE367	low	16	maybe-viral (16), non-viral (3), retro (1)	uncharacterized protein (14), annotated protein of Eukaryota (3), polyprotein protein (2), reverse transcriptase (1)	ACYM01131530.1_171-533:-	4.7999999999999994e-48	66.9	Uncharacterized protein n=3 Tax=Prunus dulcis  RepID=A0AAD4Z6X9_PRUDU	NA	NA	Streptophyta
ACYM01_EVE368	low	16	maybe-viral (16), retro (4)	uncharacterized protein (16), retro (4)	ACYM01133264.1_1542-2003:-	9.269999999999999e-95	93.5	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE369	low	16	maybe-viral (11), retro (6), non-viral (2), viral (1)	uncharacterized protein (11), reverse transcriptase (4), annotated protein of Eukaryota (2), retro (1), transposon (1), VDB (1)	ACYM01143680.1_5907-6053:-	9.25e-17	75.5	uncharacterized protein LOC122198198 n=1 Tax=Lactuca sativa  RepID=UPI001C690BC8	polyprotein [Ananas comosus] acc=ACB28472.1 	NA	Streptophyta
ACYM01_EVE370	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (3), retro (2)	ACYM01003632.1_3257-3736:+	2.7e-87	82.5	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE371	low	15	maybe-viral (15), retro (3), non-viral (2)	uncharacterized protein (15), retro (3), annotated protein of Eukaryota (2)	ACYM01011496.1_1277-1687:-	2.2900000000000002e-79	94.2	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE372	low	15	maybe-viral (15), non-viral (5)	uncharacterized protein (15), annotated protein of Eukaryota (5)	ACYM01011597.1_3763-3963:+	3.39e-18	52.2	uncharacterized protein LOC132270110 n=5 Tax=Cornus florida  RepID=UPI00289987F0	NA	NA	Streptophyta
ACYM01_EVE373	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (3), retro (2)	ACYM01012726.1_420-827:-	1.1e-68	79	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE374	low	15	maybe-viral (11), non-viral (6), retro (3), viral (1)	uncharacterized protein (11), annotated protein of Eukaryota (6), reverse transcriptase (2), transposon (1), VDB (1)	ACYM01013922.1_3583-3819:-	2.14e-30	74.4	RNA-directed DNA polymerase n=3 Tax=Amygdaloideae  RepID=A0A540KPW5_MALBA	unknown [Triticum aestivum] acc=ADX31265.1 	NA	Streptophyta
ACYM01_EVE375	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1)	ACYM01028404.1_1343-1759:-	2.89e-68	81.3	Uncharacterized protein n=11 Tax=Prunus dulcis  RepID=A0AAD4UZ28_PRUDU	NA	NA	Streptophyta
ACYM01_EVE376	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1)	ACYM01029778.1_8571-8987:-	8.75e-74	84.2	Uncharacterized protein n=11 Tax=Prunus dulcis  RepID=A0AAD4UZ28_PRUDU	NA	NA	Streptophyta
ACYM01_EVE377	low	15	maybe-viral (11), retro (7), non-viral (2), viral (1)	uncharacterized protein (11), reverse transcriptase (4), retro (3), annotated protein of Eukaryota (2), VDB (1)	ACYM01033854.1_16070-16306:+	3.98e-30	69.6	uncharacterized protein LOC126601434 n=1 Tax=Malus sylvestris  RepID=UPI0021AC4F2D	polyprotein [Oryza sativa Japonica Group] acc=AAL68643.1 	NA	Streptophyta
ACYM01_EVE378	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), annotated protein of unclassified cellular organisms superkingdom (1)	ACYM01036559.1_1677-2096:-	5.6e-75	85	Uncharacterized protein n=11 Tax=Prunus dulcis  RepID=A0AAD4UZ28_PRUDU	NA	NA	Streptophyta
ACYM01_EVE379	low	15	maybe-viral (15), retro (4), non-viral (1)	uncharacterized protein (15), retro (4), annotated protein of Eukaryota (1)	ACYM01042644.1_1788-2222:+	3.34e-89	93.8	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	NA	NA	Streptophyta
ACYM01_EVE380	low	15	maybe-viral (15), retro (3), non-viral (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), reverse transcriptase (1)	ACYM01043890.1_3141-3554:+	8.59e-70	78.3	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE381	low	15	maybe-viral (15), non-viral (3), retro (2)	uncharacterized protein (15), annotated protein of Eukaryota (3), retro (1), reverse transcriptase (1)	ACYM01047447.1_6880-7116:+	5.08e-27	68.4	uncharacterized protein LOC126601434 n=1 Tax=Malus sylvestris  RepID=UPI0021AC4F2D	NA	NA	Streptophyta
ACYM01_EVE382	low	15	maybe-viral (15), non-viral (5)	uncharacterized protein (15), annotated protein of Eukaryota (5)	ACYM01055612.1_1244-1436:+	8.739999999999999e-37	96.9	Uncharacterized protein n=2 Tax=Magnoliopsida  RepID=A0A9P1A1S8_CUSEU	NA	NA	Streptophyta
ACYM01_EVE383	low	15	maybe-viral (11), retro (7), non-viral (2), viral (1)	uncharacterized protein (11), reverse transcriptase (4), retro (3), annotated protein of Eukaryota (2), VDB (1)	ACYM01065416.1_5628-5864:+	8.41e-31	70.9	uncharacterized protein LOC126601434 n=1 Tax=Malus sylvestris  RepID=UPI0021AC4F2D	polyprotein [Oryza sativa Japonica Group] acc=AAL68643.1 	NA	Streptophyta
ACYM01_EVE384	low	15	maybe-viral (15), retro (4), non-viral (1)	uncharacterized protein (15), retro (4), annotated protein of Eukaryota (1)	ACYM01077390.1_924-1385:-	8.71e-97	95.5	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	NA	NA	Streptophyta
ACYM01_EVE385	low	15	maybe-viral (15), retro (4), non-viral (1)	uncharacterized protein (15), retro (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01080617.1_53-544:-	1.6099999999999998e-104	95.7	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE386	low	15	maybe-viral (14), non-viral (3), retro (3)	uncharacterized protein (14), retro (3), annotated protein of Eukaryota (2), annotated protein of unclassified cellular organisms superkingdom (1)	ACYM01082225.1_2207-2626:+	8.73e-76	86.4	Uncharacterized protein n=11 Tax=Prunus dulcis  RepID=A0AAD4UZ28_PRUDU	NA	NA	Streptophyta
ACYM01_EVE387	low	15	maybe-viral (15), retro (3), non-viral (2)	uncharacterized protein (15), annotated protein of Eukaryota (2), retro (2), reverse transcriptase (1)	ACYM01082692.1_5161-5574:+	5.68e-78	84.1	Gypsy retrotransposon integrase-like protein 1 n=8 Tax=Malus  RepID=A0A540KJ73_MALBA	NA	NA	Streptophyta
ACYM01_EVE388	low	15	maybe-viral (10), retro (7), non-viral (2), viral (1)	uncharacterized protein (10), reverse transcriptase (6), annotated protein of Eukaryota (2), transposon (1), VDB (1)	ACYM01085395.1_1483-1638:-	8.71e-18	71.2	uncharacterized protein LOC122198198 n=1 Tax=Lactuca sativa  RepID=UPI001C690BC8	polyprotein [Ananas comosus] acc=ACB28472.1 	NA	Streptophyta
ACYM01_EVE389	low	15	maybe-viral (10), non-viral (6), retro (3), viral (1)	uncharacterized protein (9), annotated protein of Eukaryota (6), polyprotein protein (1), retro (1), reverse transcriptase (1), transposon (1), VDB (1)	ACYM01125424.1_7519-7746:-	6.1200000000000005e-27	72.4	RNA-directed DNA polymerase n=3 Tax=Amygdaloideae  RepID=A0A540KPW5_MALBA	unknown [Triticum aestivum] acc=ADX31265.1 	NA	Streptophyta
ACYM01_EVE390	low	15	maybe-viral (15), non-viral (5)	uncharacterized protein (15), annotated protein of Eukaryota (5)	ACYM01128596.1_11193-11385:-	8.739999999999999e-37	96.9	Uncharacterized protein n=2 Tax=Magnoliopsida  RepID=A0A9P1A1S8_CUSEU	NA	NA	Streptophyta
ACYM01_EVE391	low	15	maybe-viral (15), non-viral (5)	uncharacterized protein (15), annotated protein of Eukaryota (5)	ACYM01128596.1_1324-1516:-	8.739999999999999e-37	96.9	Uncharacterized protein n=2 Tax=Magnoliopsida  RepID=A0A9P1A1S8_CUSEU	NA	NA	Streptophyta
ACYM01_EVE392	low	15	maybe-viral (11), retro (5), non-viral (4), viral (1)	uncharacterized protein (11), retro (5), annotated protein of Eukaryota (4), VDB (1)	ACYM01136598.1_329-793:+	8.69e-83	83.7	RNA-directed DNA polymerase n=4 Tax=Rosaceae  RepID=A0A6P5TZ80_PRUAV	pol [Pisum sativum] acc=AAQ82031.1 	NA	Streptophyta
ACYM01_EVE393	low	15	maybe-viral (15), retro (4), non-viral (1)	uncharacterized protein (15), retro (3), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01139553.1_453-890:+	4.45e-86	91.8	uncharacterized protein LOC126622668 n=4 Tax=Rosales  RepID=UPI0021ACAA45	NA	NA	Streptophyta
ACYM01_EVE394	low	15	maybe-viral (10), non-viral (8), retro (1), viral (1)	uncharacterized protein (10), annotated protein of Eukaryota (8), reverse transcriptase (1), VDB (1)	ACYM01142342.1_3817-3972:+	1.1700000000000001e-27	94.2	RNA-directed DNA polymerase n=1 Tax=Malus baccata  RepID=A0A540KGE6_MALBA	C5 protein defective [Cotton leaf curl Burewala virus] acc=CUM44321.1 	k__Viruses;K__Shotokuvirae;p__Cressdnaviricota;c__Repensiviricetes;o__Geplafuvirales;f__Geminiviridae;g__Begomovirus;s__Cotton leaf curl Burewala virus	Streptophyta
ACYM01_EVE395	low	14	maybe-viral (14), retro (4), non-viral (2)	uncharacterized protein (14), retro (3), annotated protein of Eukaryota (2), reverse transcriptase (1)	ACYM01010166.1_983-1444:+	3.9900000000000004e-91	91.6	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	NA	NA	Streptophyta
ACYM01_EVE396	low	14	maybe-viral (14), retro (5), non-viral (1)	uncharacterized protein (14), retro (4), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01011049.1_857-1318:+	8.35e-94	92.9	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	NA	NA	Streptophyta
ACYM01_EVE397	low	14	non-viral (10), maybe-viral (9), viral (1)	annotated protein of Eukaryota (10), uncharacterized protein (9), VDB (1)	ACYM01018973.1_4185-4376:-	5.7e-23	67.2	RNA-directed DNA polymerase n=4 Tax=rosids  RepID=A0A5N5GNH6_9ROSA	gag-pol [Camellia sinensis] acc=AIG55302.1 	NA	Streptophyta
ACYM01_EVE398	low	14	maybe-viral (14), retro (6)	uncharacterized protein (14), retro (6)	ACYM01027376.1_3211-3606:-	3.16e-76	86.4	Gypsy retrotransposon integrase-like protein 1 n=5 Tax=Malus  RepID=A0A540M9W5_MALBA	NA	NA	Streptophyta
ACYM01_EVE399	low	14	maybe-viral (14), retro (5), non-viral (1)	uncharacterized protein (14), retro (5), annotated protein of Eukaryota (1)	ACYM01032001.1_4371-4793:+	2.24e-78	83.7	Uncharacterized protein n=5 Tax=Pentapetalae  RepID=A0A2N9I7E5_FAGSY	NA	NA	Streptophyta
ACYM01_EVE400	low	14	maybe-viral (9), retro (8), non-viral (2), viral (1)	uncharacterized protein (9), reverse transcriptase (6), annotated protein of Eukaryota (2), retro (1), transposon (1), VDB (1)	ACYM01037055.1_4164-4319:+	1.06e-16	69.2	uncharacterized protein LOC122198198 n=1 Tax=Lactuca sativa  RepID=UPI001C690BC8	polyprotein [Ananas comosus] acc=ACB28472.1 	NA	Streptophyta
ACYM01_EVE401	low	14	maybe-viral (14), non-viral (6)	uncharacterized protein (14), annotated protein of Eukaryota (6)	ACYM01040751.1_2706-2891:-	2.49e-33	87.1	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
ACYM01_EVE402	low	14	maybe-viral (9), non-viral (6), retro (4), viral (1)	uncharacterized protein (9), annotated protein of Eukaryota (6), reverse transcriptase (3), retro (1), VDB (1)	ACYM01045244.1_3702-3935:-	4.3000000000000005e-26	62.8	Uncharacterized protein LOC110764972 n=1 Tax=Prunus avium  RepID=A0A6P5T9G7_PRUAV	unknown [Triticum aestivum] acc=ADX31265.1 	NA	Streptophyta
ACYM01_EVE403	low	14	non-viral (6), maybe-viral (2), viral (1)	annotated protein of Eukaryota (6), uncharacterized protein (2), VDB (1)	ACYM01048312.1_1180-1647:-	5.36e-15	38.9	S1 motif domain-containing protein (Fragment) n=1 Tax=Davidia involucrata  RepID=A0A5B7BTV0_DAVIN	ORF1ab polyprotein [Deltacoronavirus HNU1-1] acc=QSE37596.1 	k__Viruses;K__Orthornavirae;p__Pisuviricota;c__Pisoniviricetes;o__Nidovirales;f__Coronaviridae;g__Deltacoronavirus;s__Deltacoronavirus HNU1-1	Streptophyta
ACYM01_EVE404	low	14	maybe-viral (14), retro (4), non-viral (2)	uncharacterized protein (14), retro (4), annotated protein of Eukaryota (2)	ACYM01054865.1_2044-2465:-	1.23e-70	81.7	uncharacterized protein LOC112018547 n=1 Tax=Quercus suber  RepID=UPI000CE209BB	NA	NA	Streptophyta
ACYM01_EVE405	low	14	maybe-viral (14), retro (5), non-viral (1)	uncharacterized protein (14), retro (4), annotated protein of Eukaryota (1), reverse transcriptase (1)	ACYM01064446.1_1581-2042:-	5.62e-91	90.9	uncharacterized protein LOC125480812 n=2 Tax=Pyrus x bretschneideri  RepID=UPI002030725F	NA	NA	Streptophyta
ACYM01_EVE406	low	14	maybe-viral (14), non-viral (6)	uncharacterized protein (14), annotated protein of Eukaryota (6)	ACYM01072628.1_4722-4906:-	3.9699999999999996e-32	84.1	Chromo domain-containing protein n=3 Tax=fabids  RepID=A0A540K7N2_MALBA	NA	NA	Streptophyta
